ticket_id,date_opened,channel,issue_type,time_to_resolution,status
6717139a-7c8c-4557-ae0e-d18195e615b9,2025-04-04,Website,Tech,55,Resolved
f40a9485-1077-45bc-8d9a-9124fe809943,2025-08-28,Website,Tech,67,Escalated
e70d611b-7d97-49d1-98bb-f01f8043b111,2025-09-28,Phone,Refund,4,Reopened
55f1fc6e-2249-4135-9a87-6eed56321e82,2025-06-07,Phone,Refund,65,Reopened
8f0204b9-0f1b-452a-bdf7-2144ef0e44d0,2025-08-22,Phone,Limit,40,Escalated
005a27c2-714b-4533-be87-4ed38df88874,2025-08-15,Website,Refund,60,Escalated
7b986dc2-36f1-4953-8df7-0c3518763aa1,2025-04-04,Website,Limit,14,Resolved
973a8e27-1545-4a40-9968-e0459fe58fb2,2025-02-25,Phone,Limit,41,Escalated
5a706821-fdfe-4b45-9c9b-87fd2ffcba89,2025-08-27,Website,Block Card,70,Resolved
420fbe4a-44f1-444a-be88-15a5e5036604,2025-05-15,App,Refund,27,Reopened
45b58976-165b-4a78-8d5a-a14d2adf78d5,2025-03-15,Phone,Limit,51,Escalated
7c7077d2-6c0a-4d7d-ba20-08f0e6132c03,2025-08-08,App,Tech,53,Escalated
c72c8977-4edd-4ee4-b208-e12b5dc4f56d,2025-08-27,Phone,Tech,49,Reopened
d12139ce-fa12-4596-9ecc-1546faa24c33,2025-01-28,Website,Limit,23,Resolved
94fdc066-39a2-4704-984e-0f33763573c5,2025-01-10,Website,Tech,10,Escalated
4996becd-860d-4185-8a33-16be68f1d4f4,2025-09-17,Website,Refund,52,Reopened
ae07b386-8e36-4bad-8551-42b75c200ae7,2025-06-08,App,Refund,47,Reopened
eefaa911-7161-4f36-8680-6dc3b681ab3d,2025-08-13,Website,Limit,2,Resolved
b9ea3123-b32c-4a7b-9138-88a6b275929a,2025-02-16,Website,Tech,56,Resolved
3e091507-eb0b-4192-8100-b95cd15e3116,2025-01-23,Website,Tech,27,Resolved
4efd2cad-47e6-4aa6-8909-cdfba6487500,2025-02-05,Phone,Tech,13,Escalated
af5a951f-20cf-4056-95c0-e22a74551cdc,2025-08-24,App,Block Card,71,Resolved
17bfbf8e-5fc4-439c-af87-d14e382d58f3,2025-08-08,Phone,Limit,63,Reopened
a47312ca-8f40-4cbf-bd5c-d1d527cd4810,2025-02-01,App,Tech,7,Resolved
20274507-bc95-411d-a27b-3ec99e02ec36,2025-04-04,Website,Limit,60,Reopened
bba6ea94-19e1-44fd-b9b1-8753f964b3a6,2025-10-03,Website,Limit,2,Resolved
cdf5708c-e7c3-42fe-9a0a-73926770c9aa,2025-08-28,Phone,Tech,36,Escalated
839addf1-bcb9-44a0-a809-f028a2cabc3f,2025-03-27,Phone,Refund,11,Resolved
25bbe9c5-f8ee-4775-841f-f413ea2d1c8e,2025-02-11,App,Tech,3,Reopened
e57e2511-6066-4517-b9ae-149a649f1b1d,2025-01-16,App,Block Card,10,Reopened
28b2b2aa-ae2f-4be4-8da1-5248a9383db8,2025-04-16,Phone,Limit,27,Escalated
69b2573e-245a-48f3-96dd-ed26e0babb53,2025-04-04,Phone,Refund,40,Reopened
50f6e8a8-8766-482b-ad43-988fb3bb0d75,2025-10-01,Website,Refund,65,Reopened
a9652032-0639-41c2-8f22-391a0fad455f,2025-04-21,Website,Limit,3,Resolved
e80f1c79-ae9c-47dd-aa02-038e370d2177,2025-07-19,Website,Refund,57,Reopened
4173ea45-70d4-4ae1-a62e-2552d7bf7fab,2025-03-14,App,Limit,50,Resolved
352b2230-c252-4178-abad-d5d7a24bf337,2025-09-18,Phone,Limit,67,Escalated
675ec04e-1bea-492a-b3b5-19f3a5c77f53,2025-06-25,Phone,Refund,63,Resolved
a4e32c4a-0842-40ab-ad25-39b720b8fd06,2025-08-20,Phone,Refund,34,Resolved
82049355-74e9-4cdf-be74-8979bd73e1dd,2025-06-12,Website,Tech,13,Reopened
37328eb8-6349-4e1c-8fd0-ed86646fbb6f,2025-07-29,Website,Block Card,30,Reopened
556c64d5-5c9c-4295-b511-658954c95669,2025-06-04,Phone,Limit,61,Reopened
0123d2b7-615d-452a-b573-6ae7abeb482d,2025-04-07,App,Limit,33,Resolved
e4615e54-a15d-4a18-8480-0afedfad79bf,2025-09-14,App,Refund,25,Escalated
f2717c52-b553-4eea-9ccf-84bb79f85e2a,2025-08-11,Website,Block Card,21,Escalated
d41f7847-4535-4b2c-b5d1-0eb83e95fc32,2025-04-20,App,Limit,20,Reopened
67db230e-f797-45ac-81a1-c0a099df6bc5,2025-06-12,App,Tech,51,Escalated
f730c43f-a314-44e2-90a2-9604c94152b4,2025-01-03,Phone,Block Card,22,Reopened
1258374d-38d3-4c4a-8ee4-acf12a212437,2025-06-12,Phone,Limit,9,Escalated
8fa3d10b-57e9-4070-915a-c853825ecbee,2025-06-22,Phone,Limit,7,Escalated
b0242c9e-8f05-4a05-b6f0-ec63c1ce6c61,2025-06-07,App,Refund,22,Escalated
ee26a48b-0c4f-450b-8e1e-1034ce99a0a6,2025-09-11,Phone,Limit,13,Resolved
61699797-68a4-4fbd-a39d-916025fd1b55,2025-04-24,Phone,Block Card,55,Reopened
bd40542b-3074-4d7c-ad19-abfb77a3fccf,2025-05-14,App,Block Card,27,Resolved
b6f8cee8-474f-485c-8f0c-e7e1cff27a70,2025-06-14,App,Refund,15,Escalated
5c9ad5ec-00f4-4e54-814d-9c89e414484a,2025-09-19,Phone,Refund,4,Resolved
cd00fbee-e2bb-4920-848a-b39291852f66,2025-02-18,Phone,Block Card,67,Resolved
d40a8373-7593-4bd3-9d55-d372478ad7e1,2025-05-21,App,Tech,67,Resolved
33544537-423d-4b82-92ef-362715c5c96a,2025-09-18,Phone,Limit,14,Resolved
2850e2a2-3ec0-45fc-84ce-376808e51138,2025-04-25,Website,Block Card,15,Reopened
1ec687f1-27fa-49a5-a0a3-46778463c717,2025-05-29,Website,Refund,55,Reopened
a8850b7c-e67a-47a7-81b8-46d755bce726,2025-03-21,App,Limit,41,Reopened
93b79ace-371b-4a75-b305-5e3def97b97f,2025-09-13,Phone,Block Card,31,Reopened
93a58e0e-38c1-40ca-94b4-4b774c316cad,2025-01-07,Phone,Tech,46,Resolved
343d5d02-202a-4559-bf96-0b6169636bd8,2025-06-28,App,Block Card,4,Escalated
353cf1e3-02d6-4810-b628-8f6c9cd2ba9e,2025-06-17,Phone,Limit,28,Escalated
a50cf723-25b3-4b0c-a97c-3d5abc5f55f1,2025-08-13,App,Tech,62,Escalated
72940800-8c48-40f5-a510-cb046ec50afc,2025-04-28,App,Block Card,51,Escalated
68e2823f-1103-430c-950d-e461a73b9465,2025-02-17,Website,Limit,45,Reopened
7d5676da-795d-4f00-adda-26133020c12b,2025-01-16,App,Limit,66,Resolved
fdd76374-918c-47e6-8e59-29ac17c87b5b,2025-07-08,App,Limit,13,Resolved
2c2e79b6-48e4-438c-849b-cd9bcdf7a262,2025-04-13,Website,Limit,44,Reopened
3aae220e-e079-4c06-a09e-efa24bf3b417,2025-09-17,Website,Tech,42,Resolved
66c7b5ad-f7fd-464a-8017-c4a8116d0573,2025-07-11,App,Tech,40,Escalated
e4ab2ac9-a13b-41bf-8c47-287419d30e04,2025-07-09,Website,Block Card,69,Escalated
d78267aa-e6d3-4adb-8ffa-a41c24755f89,2025-09-15,App,Limit,7,Resolved
3db1de40-ee33-4d55-af97-dce7c66ca2dc,2025-06-17,App,Tech,22,Resolved
a6979f42-e0de-4798-b607-e00ca470e8df,2025-06-23,Phone,Block Card,47,Escalated
85c0bd08-d3b1-47f9-8f8f-082337f11a50,2025-04-08,Phone,Limit,68,Resolved
edce59b7-b680-4a49-9ad2-d6dda9eb26db,2025-05-19,App,Tech,32,Resolved
97e42ac4-d48c-434d-9a40-dabe66b1691f,2025-08-02,Phone,Limit,51,Escalated
ce836021-88d3-4a45-93d6-12264ec67504,2025-01-25,Phone,Tech,14,Escalated
b044ebfc-7a16-4940-9640-4946759bc0c0,2025-02-06,App,Tech,70,Reopened
7c6d713c-dc9f-488f-ac03-e4ab454a5643,2025-02-08,Website,Block Card,37,Reopened
953b9cfc-cfe7-4064-a06b-c09b01e6570f,2025-08-03,Website,Refund,19,Reopened
aad9e445-86e3-4195-a9b7-5268799a9c0c,2025-01-20,App,Block Card,3,Escalated
0391c05b-7c8b-48c1-b14e-bc4d840f3bd2,2025-05-22,Website,Refund,41,Escalated
785fbf93-7d96-4693-81bb-22a2212ec905,2025-05-08,Website,Block Card,25,Reopened
14e75843-759c-4afb-aabc-8cca12aa08cd,2025-03-18,Website,Limit,56,Reopened
bf2ec001-8958-4e18-90ba-8684c0cd65d6,2025-08-23,Website,Limit,30,Reopened
b8f62053-2829-40a9-a3df-6d3853c31bbf,2025-08-06,Website,Limit,39,Reopened
ebd3b8f6-2f88-436c-a3a4-bee980aa8ff3,2025-09-06,App,Refund,29,Reopened
66942c17-10ce-4188-95df-ea637a1ef957,2025-06-10,App,Block Card,45,Escalated
935262c3-5015-4e47-95ee-62ab5d952f97,2025-09-09,Phone,Tech,27,Escalated
002fffe8-4b5b-4b14-a98e-9c5948bfe5b3,2025-02-05,Phone,Limit,30,Reopened
770c0b55-6e90-4ec7-a96a-80aefcf1f8a7,2025-02-04,Phone,Block Card,47,Escalated
8d449c97-c405-43b2-ae59-f4e88c8c4e1b,2025-01-19,App,Refund,42,Escalated
374cb1d4-4a4a-4382-9a9c-2a055b7f21a9,2025-07-31,Phone,Tech,45,Reopened
c40439a3-3698-4876-9703-7a44e45e732c,2025-01-10,Phone,Refund,11,Resolved
f65d8da5-61c3-497a-800f-8762478a5cc0,2025-05-12,App,Limit,11,Resolved
4c4a2e36-ed6b-4289-a999-51e00d16f663,2025-09-29,Website,Limit,60,Resolved
d8edf86b-e250-43b2-a500-8b155b4b95f2,2025-02-11,App,Limit,63,Reopened
cae5f98d-af0d-4f3d-98ee-2fd938e7e66e,2025-07-25,Website,Block Card,61,Reopened
1f077be2-b3fc-4663-a360-5aea6eb3febe,2025-08-02,App,Limit,34,Escalated
e3877539-5958-48d9-b955-c946b616aa48,2025-07-02,App,Block Card,15,Resolved
b6f8a7f0-89c5-469e-996c-28656f35b02c,2025-04-28,Website,Tech,62,Resolved
ac58645e-d042-447b-82c2-d4ef156bce69,2025-05-23,Website,Refund,47,Escalated
d9f67615-3cd0-46b2-932a-e08e6d954e6f,2025-03-08,App,Limit,59,Escalated
7674b92d-e555-4fe1-b727-c973ddab7b45,2025-09-14,Website,Block Card,40,Escalated
ea3c3c25-ccbe-4778-a174-5851ae042b05,2025-06-14,App,Block Card,33,Resolved
1dc8c082-3d73-436b-9ac7-1c57bde72758,2025-06-14,Phone,Limit,49,Reopened
f0ab939f-e34f-4c32-bfde-6ac32bce9091,2025-02-05,App,Refund,71,Escalated
a9661ef4-13a4-4514-a3af-dacedbcec93b,2025-09-30,Phone,Block Card,5,Reopened
8dbed80d-df90-47c3-8271-7981ffed9cda,2025-08-24,Phone,Refund,56,Resolved
1d48bf43-5e1d-4e66-b152-39b352c69e7e,2025-05-16,Website,Refund,60,Reopened
1dee0416-b653-4bdd-a9b9-16778c1be9b7,2025-08-03,App,Block Card,8,Escalated
d912ab4d-fb49-43f4-ae0e-0fb6c00ec01e,2025-06-13,App,Block Card,41,Reopened
2d152fc4-f025-498e-88c8-899b220e3999,2025-03-22,Website,Tech,31,Resolved
e2706a9c-39be-47be-9e41-51016aedaa05,2025-01-03,Website,Refund,33,Resolved
368658b0-b1da-41a3-88b4-7bdf3e0bb7c8,2025-01-09,App,Block Card,18,Reopened
1f39f576-65b4-4343-8918-ccda760f552d,2025-09-07,Website,Block Card,31,Resolved
01261860-3246-4768-a1f1-9aaa7409fc58,2025-08-03,Website,Refund,9,Reopened
824aff79-09c7-4566-a5ea-a8f6f0ed9ace,2025-07-18,Website,Limit,38,Reopened
d2abee16-5a69-4122-a877-ded1d9879aa3,2025-08-08,Website,Limit,21,Resolved
48216029-5ea1-4c1e-9010-1ec1a14bc699,2025-05-19,Phone,Limit,17,Reopened
8c92866b-ab70-447c-97cd-e43edeb8c706,2025-06-10,Website,Refund,7,Escalated
1995d0a0-5982-4e6a-8047-8cfbc233b737,2025-03-22,Phone,Block Card,65,Resolved
d78fb2f8-3677-4f75-8e3c-34ff20c10012,2025-03-12,App,Refund,2,Escalated
1904b3f6-e7a1-45c8-87fa-cd08ec3fc02b,2025-09-29,App,Tech,25,Escalated
a77efa2d-1432-4d39-87d6-b430350b2a1d,2025-09-16,App,Refund,37,Escalated
439d8317-c3cd-4db0-9dec-4ec7a64eb80f,2025-02-05,Phone,Block Card,13,Escalated
26a9e045-a970-4700-be3a-298be50f7e4f,2025-07-29,App,Refund,32,Escalated
45395ccd-9f2a-40bc-8ac7-56543a340f3d,2025-05-08,Website,Refund,6,Escalated
2a1130ad-dc70-4e2d-b778-ffba9b8c5866,2025-02-28,Phone,Refund,4,Reopened
095bba02-82c6-42b4-a75c-bfda90991bc8,2025-09-29,Phone,Limit,55,Escalated
843d6c48-c6d4-4ad2-9461-e0f34de4efd3,2025-03-03,Phone,Refund,16,Reopened
74e99d1f-30e8-4f92-a162-28b89ef8015c,2025-02-17,App,Tech,43,Resolved
06d70ab8-432a-4844-adf6-8b519268aa12,2025-01-24,Phone,Block Card,71,Resolved
4b9728eb-7a89-4c3b-8fdc-e5d066c4c279,2025-05-06,Phone,Refund,5,Reopened
6c227668-ce6d-41ce-9507-780d7f2642f9,2025-04-27,Phone,Limit,59,Escalated
c2643d3e-0c21-4648-bd85-b26982904e91,2025-03-16,Website,Refund,17,Reopened
d27c4da5-5b36-4262-bb18-6afb78ffbb02,2025-07-16,Phone,Tech,32,Reopened
dd571688-77ad-4b43-b43a-d355652db7ee,2025-02-24,App,Tech,32,Resolved
ff9b2934-7c78-4cf3-a127-b05d2f4f679f,2025-01-02,App,Limit,61,Reopened
4b44e9c2-1b64-452b-b28f-8e2f0054bff3,2025-01-25,App,Refund,51,Resolved
546ba84f-4b29-4be5-8145-0ac75d068b6a,2025-01-26,Website,Block Card,24,Resolved
01ad8cc4-7930-4e43-8263-f09bccf5c5d3,2025-04-19,Phone,Block Card,11,Reopened
823b5c59-038a-41a7-9a51-9224ff4b17b1,2025-07-27,Website,Limit,42,Resolved
154ee762-7999-4871-8a27-b2e11c38942c,2025-06-06,Phone,Refund,32,Resolved
86754a42-1ea1-4bf4-87ef-a86a660fa451,2025-02-03,Phone,Refund,46,Escalated
d960e8bf-20a2-48b0-addd-ceeed8e8e132,2025-02-09,Website,Tech,16,Reopened
5e8d9dc3-abe7-44eb-9251-53600b893be9,2025-06-12,Website,Tech,4,Escalated
7576d381-4d97-4310-a72e-51dc470a2381,2025-09-09,App,Limit,35,Reopened
876c3d1f-5aef-4467-b8ff-e2339c20891a,2025-05-23,Phone,Refund,64,Reopened
2541695f-5265-4c1b-96c8-5576f4bcc97c,2025-08-11,Phone,Block Card,18,Reopened
14764e69-0673-4f55-9019-c3c4322bc23a,2025-01-18,Phone,Refund,44,Reopened
8c62754d-fccf-4b95-925e-37c5e35b3e0d,2025-08-29,Website,Limit,46,Resolved
a8791614-f4f7-4c18-90d8-2913453d95a3,2025-01-15,Phone,Tech,54,Escalated
666ecafd-dea7-4473-add8-945fdbeea2f6,2025-04-05,Website,Block Card,63,Reopened
a067c97d-1e34-4b08-95b1-0ca8b696b8d7,2025-07-07,App,Limit,21,Escalated
00fc8899-2681-4b9c-a3e4-13e06fac1276,2025-06-05,App,Limit,47,Resolved
dab00f88-4285-482c-a05d-11342fbc0cf0,2025-05-13,Website,Tech,70,Resolved
06980f2e-517e-4f46-809c-8f57f1da92fd,2025-02-25,Website,Refund,29,Resolved
592d9f1a-ff6a-4607-a033-928aa976dc7d,2025-08-18,Phone,Limit,65,Escalated
67ca22a4-f5c9-4ede-91ab-908d2cd93d33,2025-04-01,Phone,Tech,36,Escalated
487605a4-9f47-406d-a743-3d2d67d42999,2025-08-17,Website,Limit,2,Resolved
6a33e4cc-d82d-446d-88c8-f90b88c2b7f1,2025-07-14,Phone,Tech,71,Reopened
a79c04c5-0278-4a96-b493-23a54e4548b0,2025-09-11,Website,Block Card,67,Escalated
5c7b9bb4-331d-4338-a83e-2d252d0194f7,2025-02-19,App,Tech,71,Reopened
ecdc5896-333c-4276-a0b8-50604be8a945,2025-03-15,Website,Refund,5,Resolved
fa098ab0-3312-433e-9d63-a11e276037ff,2025-03-31,App,Refund,28,Resolved
7a7c807e-c67a-48a5-98b2-9267d3c09fb4,2025-07-02,Website,Refund,64,Resolved
11425835-9446-45cf-bbfe-6e5cfea209b4,2025-04-11,Phone,Limit,61,Escalated
ab89fce0-c36d-489b-933f-dac38d884c32,2025-03-12,Website,Limit,48,Resolved
ec02d22b-f617-46a9-8127-4b631a0087fd,2025-09-09,Phone,Block Card,44,Escalated
35c66672-5c7d-480c-bae2-46e51bbbb895,2025-02-14,Phone,Block Card,1,Reopened
fbce84a7-b4fc-4d6a-a526-f8959e02eb25,2025-04-16,Website,Refund,16,Reopened
5910feab-44ee-4f55-89ac-00a47595a33f,2025-01-22,App,Block Card,15,Escalated
b5d7b783-0ed1-4f22-8795-e154f7a2b95b,2025-07-24,Website,Tech,51,Escalated
b78af8c2-a665-4906-899e-b6bf763d6ac3,2025-08-08,Phone,Tech,15,Reopened
74756bfc-32b6-4ce6-8d08-cac698094358,2025-06-14,App,Block Card,66,Resolved
31037d96-bd11-4b25-a9d4-478f6128f291,2025-06-29,Phone,Tech,12,Reopened
cceb0f82-938a-4dcd-aa36-48fc6dfa6412,2025-03-24,Website,Refund,13,Reopened
59e6fdf3-752d-407c-a541-43cb49844883,2025-09-23,App,Limit,13,Resolved
c068a9de-05d7-424d-890f-30fba530b6d8,2025-09-09,Phone,Tech,48,Resolved
ac95eda6-83c2-45a7-a2ca-1cc60ac944e2,2025-06-09,Website,Refund,20,Resolved
77fbad20-8dea-4eb4-b333-00792cff7df5,2025-01-09,App,Tech,32,Reopened
1420e8dd-0e97-43e0-8b7c-395723a3f325,2025-04-08,Website,Refund,21,Resolved
4f390712-2e23-4536-916b-4d05cc7a1a87,2025-09-10,Website,Tech,10,Resolved
a042171f-10bf-45f6-ab3f-cd8b3e01cd36,2025-01-11,App,Tech,44,Escalated
7ed19bdd-71eb-4f39-9302-8f8471fbf4af,2025-07-08,Phone,Refund,44,Escalated
f27053b9-90da-4930-8eeb-e01d7b0cbfe0,2025-06-23,Phone,Block Card,8,Resolved
4f6a5219-04ec-4309-b439-7e0bde30f073,2025-08-17,App,Limit,3,Escalated
cdd84466-ec23-4719-94bc-bc41150b761c,2025-09-25,Phone,Refund,72,Escalated
eeb35f7d-0fda-4b14-8506-d53f47d724c9,2025-07-13,App,Limit,8,Reopened
79eec450-37ef-4539-a778-a53c822a76af,2025-09-18,Phone,Block Card,10,Reopened
716e2b94-d0c7-4447-849b-d1a84b801f43,2025-02-14,Phone,Block Card,62,Resolved
9915137e-af03-4c6f-9cdb-9b5b6ae24494,2025-06-15,Website,Refund,51,Reopened
f4c5b8e0-d8a6-4cf7-8051-bb0059cf42f7,2025-05-26,Phone,Tech,30,Resolved
411f387e-88dc-4091-ab2a-a57f0de08768,2025-02-01,Phone,Tech,2,Reopened
909a3df4-98fe-439d-b828-008a9dcf123c,2025-09-17,App,Block Card,16,Escalated
2d657848-606f-4bc0-9c54-bf09b90faa14,2025-03-04,Phone,Tech,2,Resolved
53d94e28-57b2-426b-b616-958871814645,2025-01-20,Phone,Tech,67,Reopened
b993f3b0-14ab-4343-b4e9-afcabc6b655e,2025-05-20,Phone,Block Card,37,Escalated
ac0f431c-f39d-4535-9f66-a5969b6f19a1,2025-03-29,App,Block Card,60,Escalated
6559a187-03dc-4efd-9c0b-a11916b99a0c,2025-07-12,Phone,Tech,17,Resolved
285feac4-1d3e-437f-9e41-dad99024821b,2025-04-29,App,Limit,44,Resolved
cbbcd3c0-3b9d-4b97-914a-2fec27cba96c,2025-07-08,App,Block Card,15,Escalated
c147952a-6464-4fc7-85c5-c80cc4a51826,2025-05-08,Phone,Tech,71,Reopened
f9dea3ca-7f6b-459c-a05e-07d2a54b8f86,2025-05-11,Phone,Tech,33,Reopened
f4330413-ad7c-409e-a3b7-30c6337a3392,2025-01-20,Phone,Tech,52,Resolved
655a6658-b775-46a2-90d1-d47e6e1bbea8,2025-03-22,App,Tech,67,Escalated
c5add474-9e2c-40f8-99b0-331ac2e74807,2025-06-10,Phone,Limit,50,Resolved
2c500b88-ae37-4e12-8b68-d76b56dea1a5,2025-03-06,Phone,Refund,10,Resolved
aa60a0c2-4b2e-4767-971d-93007421856e,2025-08-07,Phone,Tech,49,Reopened
b8453bf2-6455-4e29-9c66-de0e69499a4e,2025-08-17,Website,Refund,3,Resolved
60983cef-d35a-487f-b726-8ce1197cfbf5,2025-01-12,Website,Tech,62,Escalated
2044c0ac-bd30-4a14-a573-85591e3e9fd0,2025-04-25,App,Block Card,41,Reopened
cf3ea509-df78-4c3e-9505-84f3cfdf5c09,2025-08-15,Website,Block Card,38,Escalated
35c01c02-0365-49f9-a3b8-5feb331ecb71,2025-01-30,Phone,Limit,5,Resolved
c841dbfc-c6d8-43ca-8355-06e9223b98ec,2025-05-24,Website,Limit,38,Reopened
09e0d47a-d24c-4d19-bc7e-212b272756c6,2025-03-20,Phone,Limit,38,Escalated
4291ed5b-8dd7-46f8-9f19-e11fe88c62da,2025-09-01,App,Limit,17,Reopened
737bac32-fccd-4231-be88-c95f0cfe4732,2025-02-13,App,Refund,9,Reopened
4e6a3417-0bfc-4234-8ae4-f6a919b84095,2025-08-27,App,Limit,70,Resolved
7b42c07d-9121-4dc9-a422-18f19bd9f195,2025-07-15,Website,Block Card,72,Escalated
fd6629e9-b0ce-4fda-9b15-a6300e0f731a,2025-07-21,Website,Limit,50,Escalated
08cfe35d-4998-4d37-9c97-d120e18d2441,2025-09-17,App,Block Card,68,Escalated
089e7fbf-bc56-4f65-adc4-c8693ab64c82,2025-08-15,Website,Refund,45,Reopened
d190b363-eb57-43de-a0f7-3f228583b628,2025-04-27,App,Block Card,16,Reopened
d42277ca-08b1-49cd-9858-1de8495f6aee,2025-03-11,Phone,Limit,26,Escalated
28c302f8-b87c-4b0b-af90-b68158aef0fd,2025-04-05,App,Tech,70,Reopened
583350bd-9974-4597-8f97-385e85ab73a6,2025-01-01,Website,Refund,56,Reopened
2ae5d756-5795-4ab7-bc69-1e82398d5c6a,2025-08-22,Phone,Block Card,70,Reopened
8ab2054b-1323-43b6-b7e4-56a74bd55eec,2025-02-06,App,Limit,20,Resolved
0c3e14a4-5485-4864-97a4-b9e83fc05496,2025-03-22,App,Block Card,47,Reopened
4689a91a-8fb4-4574-b9f6-8a98001cf568,2025-05-18,Phone,Block Card,17,Escalated
8e0e3ffd-dc05-4a6c-a96d-656c22303a42,2025-03-10,App,Refund,40,Reopened
f7c2e03e-c798-411e-983c-b3efbbb74a2b,2025-07-30,App,Refund,51,Resolved
f71f7def-1538-413c-85c9-a39331abc30a,2025-08-19,Phone,Tech,20,Resolved
00f893de-f994-4de9-b0ee-4a68ce1f8bfa,2025-01-03,Website,Block Card,41,Escalated
4b35c8a8-f1f4-4026-b5fd-66d16c2c0da4,2025-05-04,App,Limit,12,Reopened
ce472e90-b890-4ff5-91dd-60a9d5e1cde4,2025-02-13,Phone,Tech,69,Reopened
3963cdfe-9e4d-44bb-a9c7-001157848915,2025-03-10,Website,Limit,52,Reopened
43cfe03f-eb06-4501-a516-a7d5513682c9,2025-01-06,Phone,Tech,44,Reopened
82172308-0fdc-42c5-92f7-c25aa554f8fc,2025-01-28,Website,Limit,56,Resolved
8d46aadd-33d6-4969-a10d-0080453e93df,2025-04-26,Website,Tech,56,Reopened
13dbefee-e678-4e83-8cf1-6c85caf5313b,2025-03-06,App,Tech,64,Resolved
b1c2a9c1-8768-44c5-9faa-795216f60899,2025-07-05,Phone,Block Card,32,Reopened
2dbd3f0f-0247-413c-b0ba-e206ce93ae6c,2025-08-29,App,Tech,15,Escalated
2c09c16d-6aa7-4568-8f62-7825b069f9ad,2025-02-01,App,Tech,21,Resolved
3e63b693-d42d-4b75-b1fc-054b445c22fe,2025-08-29,App,Refund,25,Resolved
7258ec30-2b63-4dda-9b30-c8e2f0ae52d8,2025-05-24,Website,Limit,37,Escalated
cddd05b5-c800-47cc-9fb5-b6b61d1746da,2025-04-25,Website,Tech,47,Reopened
918eef87-1573-4726-ba30-a3206f4bf93f,2025-01-29,App,Block Card,53,Escalated
803fdaba-79bf-4eab-ba05-a85096766f62,2025-07-27,App,Block Card,34,Reopened
3da32626-9095-45c4-82b9-b37d9855ae6c,2025-01-19,App,Limit,31,Reopened
40149269-44da-4a6f-be9f-f2e9fc748f1e,2025-05-12,Website,Block Card,48,Escalated
ee6d968c-53a8-4cc1-9727-1e3d1c10185a,2025-05-04,Phone,Limit,18,Resolved
8b88f76f-6f4c-456b-87e7-975724ad7137,2025-05-29,App,Limit,63,Resolved
2fbd45cb-cc25-409c-a279-a6c0d3654a60,2025-05-10,Phone,Limit,65,Resolved
78a0cc5b-bf0d-41aa-a117-fc95db6852bc,2025-04-21,Phone,Block Card,23,Resolved
d2f876fb-2833-48fb-a4c4-a9de98ad00a6,2025-06-02,Phone,Tech,60,Resolved
e952b71c-b657-4fc3-b2af-7f61b1c1d06b,2025-06-08,Website,Tech,51,Escalated
3c59b085-c7dc-4fdd-a0a3-dfdfe7660da9,2025-03-29,Website,Tech,44,Reopened
aa4aea07-f60b-4c37-9f76-a8c3c87cc502,2025-09-02,Website,Limit,50,Reopened
1f2a79d7-59e0-4ca4-81d0-2c81793313a5,2025-09-12,Phone,Limit,65,Reopened
fa38a185-9530-42a3-b045-d4b40d3dd093,2025-02-01,Phone,Tech,49,Reopened
9397655e-1000-4ee9-817c-4b68a844ea5c,2025-10-01,Phone,Tech,29,Escalated
5b3d9b7e-d4cb-4f2f-9942-859a050bce50,2025-05-28,App,Tech,6,Reopened
036d2911-440f-4ddb-ac3b-c0771d42c87e,2025-05-30,Website,Tech,30,Escalated
9c8139d5-affe-4d48-949b-8f70e7157214,2025-09-01,App,Refund,29,Resolved
55a62415-1eca-4bc9-9f65-2fd103331087,2025-07-21,Website,Limit,31,Escalated
722a8955-f9ff-450d-aa8a-f1b2833c5c20,2025-01-19,Phone,Limit,30,Escalated
655b66b3-73e9-42db-b2f3-a158d9398541,2025-09-03,App,Refund,46,Resolved
c9317d51-b93a-4500-bd71-3725ba5be60d,2025-01-02,App,Refund,38,Resolved
7238ed6a-cc77-4ce8-8346-d5c6e6ac6193,2025-08-08,App,Tech,60,Escalated
6d734595-f6a3-4601-a484-01734172a1f2,2025-05-13,Phone,Refund,68,Escalated
4bdc049c-cc1b-4cb3-89bb-e03d71307243,2025-08-13,Phone,Block Card,18,Reopened
55933027-0383-4a8d-9b03-f49b9c9cb8ae,2025-01-16,Website,Tech,30,Reopened
294656b9-6507-4c6a-a5cb-75c9ff549bac,2025-05-02,Website,Limit,25,Reopened
79ecda3a-292f-4113-afd9-4e69d970349b,2025-02-14,Website,Block Card,35,Reopened
e17cec63-e964-4f27-83be-81ad6fc8797a,2025-01-21,Phone,Limit,17,Escalated
43224f5f-6f62-4ac5-b00c-ddf7f23b414c,2025-04-18,Phone,Tech,43,Escalated
10f0bb16-d8db-49c3-9cea-370a6a8a3fa3,2025-04-02,App,Block Card,67,Resolved
9e99a7d2-d128-4770-9e4f-c7b731e2e4f5,2025-04-10,Website,Tech,22,Resolved
f550c839-2196-4ac1-a65e-d1dfe5a29fe1,2025-02-26,Website,Block Card,68,Reopened
a0029a67-0613-45e8-94ae-b7dd9664523c,2025-04-19,Website,Block Card,56,Escalated
c67c76dc-5bb9-442a-a857-e501cbce111b,2025-09-15,App,Tech,7,Resolved
